CustomerID,ExtPrice_sum,ExtPrice_mean,ExtPrice_std,ExtPrice_count,ExtPrice_median,ExtPrice_min,ExtPrice_max,ExtCost_sum,ExtCost_mean,ExtCost_std,ExtCost_median,SalesQty_sum,SalesQty_mean,SalesQty_std,SalesQty_median,SalesQty_min,SalesQty_max,UnitPrice_mean_x,UnitPrice_std_x,UnitPrice_min_x,UnitPrice_max_x,UnitPrice_median,UnitCost_mean,UnitCost_std,UnitCost_median,OrderNumber_nunique,ProductID_nunique,SalesDate_min,SalesDate_max,SalesDate_count,TotalRevenue,TotalCost,TotalProfit,ProfitMargin,AvgOrderValue,AvgOrderQuantity,PriceVolatility,QuantityVolatility,CustomerLifetimeDays,AvgDaysBetweenOrders,OrderFrequency,ProductDiversity,AvgProductsPerOrder,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,CustomerLifetimeValue,CustomerLoyaltyScore,QuoteID_nunique,QuoteVersion_mean,QuoteVersion_max,UnitPrice_mean_y,UnitPrice_std_y,UnitPrice_min_y,UnitPrice_max_y,QuoteQty_sum,QuoteQty_mean,QuoteQty_std,QuoteStatus_<lambda>,ConvertedToOrderNumber_<lambda>,QuoteConversionRate,QuoteWinRate,AvgNegotiationRounds,QuotePriceVolatility,Cluster,Cluster_Numeric
CUST537,13950.0,2325.0,2226.1941,6,1567.5,825.0,6750.0,8551.51,1425.2517,1450.4707,888.25,450000,75000.0,75564.5419,47500.0,25000,225000,0.032,0.0015,0.03,0.033,0.033,0.0189,0.0003,0.0187,4,1,3/11/2022,8/5/2024,6,13950.0,8551.51,5398.49,0.38698853,3487.5,112500.0,0.046875,1.007527225,878,219.5,1.660978385,1,0.25,399,4,13950.0,2,2,4,224,13950.0,139.5,11,1.2667,2,0.0344,0.0034,0.03,0.0423,1119787.614,74652.5076,64023.1543,0.4,9,0.818181818,0.4,1.2667,0.098837209,Platinum,5
CUST538,14086.3,1280.5727,681.2283,11,1456.4,121.0,2184.6,10009.39,909.9445,498.1639,1013.48,236000,21454.5455,40354.2405,4000.0,600,104000,0.2811,0.1503,0.0145,0.3727,0.3641,0.193,0.1138,0.2534,10,3,3/18/2022,7/22/2025,11,14086.3,10009.39,4076.91,0.289423766,1408.63,23600.0,0.534685165,1.880917985,1222,122.2,2.984464432,3,0.3,48,10,14086.3,4,3,4,434,14086.3,2874.755102,13,1.35,2,0.2639,0.1924,0.0145,0.5509,655031.7138,32751.5857,46803.1648,0.55,16,1.230769231,0.55,1.35,0.729064039,Platinum,5
CUST539,393.5,393.5,0.0,1,393.5,393.5,393.5,231.93,231.93,0.0,231.93,2500,2500.0,0.0,2500.0,2500,2500,0.1574,0.0,0.1574,0.1574,0.1574,0.0928,0.0,0.0928,1,1,2/11/2022,2/11/2022,1,393.5,231.93,161.57,0.410597205,393.5,2500.0,0.0,0.0,0,0.0,365.0,1,1.0,1305,1,393.5,1,1,1,111,393.5,0.301301685,2,1.0,1,0.1628,0.0076,0.1574,0.1681,4542.547,2271.2735,323.4681,0.5,1,0.5,0.5,1.0,0.046683047,Diamond,4
CUST54,575391.83,204.0397,514.6594,2820,40.42,0.06,8051.4,368201.0098,130.5677,368.1075,28.3,23703,8.4053,20.1833,2.0,1,394,34.3079,64.3287,0.02,713.07,24.48,27.1905,68.6981,19.4072,1820,90,1/4/2022,9/8/2025,2820,575391.83,368201.0098,207190.8202,0.360086483,316.1493571,13.02362637,1.875040443,2.40125873,1343,0.737912088,494.2708333,90,0.049450549,0,1820,575391.83,5,5,5,555,575391.83,1047213131.0,4110,1.2219,2,36.5619,69.1918,0.02,998.6841,44507.3169,8.4262,20.2922,0.5339,3632,0.883698297,0.5339,1.2219,1.892456355,Silver,2
CUST540,12663.3,15.3123,29.8348,827,7.2,0.28,476.59,8613.76,10.4157,23.5266,5.19,3185,3.8513,3.6067,2.0,1,22,6.3325,15.7963,0.275,142.28,1.8,4.3893,12.3301,1.5533,175,46,1/14/2022,9/5/2025,827,12663.3,8613.76,4049.54,0.319785522,72.36171429,18.2,2.494480853,0.936488978,1330,7.6,47.99023291,46,0.262857143,3,175,12663.3,5,5,4,554,12663.3,554019.375,1243,1.2289,2,6.8347,17.1967,0.275,211.3375,6066.0522,3.7631,3.5038,0.513,1077,0.866452132,0.513,1.2289,2.516087026,Platinum,5
CUST541,10206.86,82.3134,130.9328,124,9.855,0.84,547.92,5934.64,47.86,79.4154,4.385,4629,37.3306,26.8818,25.0,1,100,13.8099,43.7807,0.0136,263.55,0.3358,8.8776,29.9027,0.1401,32,54,3/14/2022,8/2/2024,124,10206.86,5934.64,4272.22,0.418563594,318.964375,144.65625,3.17024019,0.720100936,872,27.25,13.37915235,54,1.6875,402,32,10206.86,2,4,3,243,10206.86,810.470273,194,1.2146,2,16.5044,53.2317,0.0136,320.3787,9214.9418,37.3075,26.042,0.502,157,0.809278351,0.502,1.2146,3.225303555,Platinum,5
CUST542,52479.45,5831.05,1227.614,9,5617.8,4592.25,8662.95,14.7253,1.6361,0.4148,1.6838,1163,129.2222,27.1743,124.0,102,192,45.1215,0.093,45.0067,45.3048,45.1195,0.0129,0.0034,0.0101,9,1,1/31/2022,8/29/2025,9,52479.45,14.7253,52464.7247,0.999719408,5831.05,129.2222222,0.002061102,0.210291266,1306,145.1111111,2.513389441,1,0.111111111,10,9,52479.45,5,3,4,534,52479.45,42937.73182,10,1.3333,2,50.0412,7.053,45.0067,63.881,1935.5768,129.0385,24.1882,0.6,13,1.3,0.6,1.3333,0.140943862,Platinum,5
CUST543,25000.0,25000.0,0.0,1,25000.0,25000.0,25000.0,0.01,0.01,0.0,0.01,1,1.0,0.0,1.0,1,1,25000.0,0.0,25000.0,25000.0,25000.0,0.01,0.0,0.01,1,1,8/9/2022,8/9/2022,1,25000.0,0.01,24999.99,0.9999996,25000.0,1.0,0.0,0.0,0,0.0,365.0,1,1.0,1126,1,25000.0,1,1,4,114,25000.0,22.18278616,1,1.0,1,25000.0,0.0,25000.0,25000.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST544,11467.02,254.8227,326.6147,45,112.89,27.0,1297.2,6788.5,150.8556,204.6326,57.87,28635,636.3333,661.993,400.0,10,3000,1.2482,2.1223,0.04,13.57,0.72,0.7042,1.4354,0.4822,11,17,2/9/2022,9/3/2025,45,11467.02,6788.5,4678.52,0.407997893,1042.456364,2603.181818,1.700288415,1.040324308,1302,118.3636364,3.081350729,17,1.545454545,5,11,11467.02,5,3,4,534,11467.02,21022.87,66,1.2326,2,1.4125,2.2883,0.04,15.1947,58366.6229,678.6817,671.1089,0.5233,57,0.863636364,0.5233,1.2326,1.620035398,Platinum,5
CUST545,17695.49,842.6424,480.106,21,1153.46,14.4,1319.84,9440.81,449.5624,270.7675,645.94,4952,235.8095,656.6003,4.0,4,3000,185.7087,148.2492,0.0288,329.96,288.365,101.2669,80.6781,161.485,21,4,4/21/2022,8/11/2025,21,17695.49,9440.81,8254.68,0.466484963,842.642381,235.8095238,0.798288933,2.78445228,1208,57.52380952,6.339950372,4,0.19047619,28,21,17695.49,4,3,4,434,17695.49,12813.97552,38,1.1556,2,179.2683,163.0762,0.0288,434.5381,12021.0975,267.1355,680.1721,0.4667,26,0.684210526,0.4667,1.1556,0.909676725,Platinum,5
CUST546,3841.2,3841.2,0.0,1,3841.2,3841.2,3841.2,3841.2,3841.2,0.0,3841.2,1,1.0,0.0,1.0,1,1,3841.2,0.0,3841.2,3841.2,3841.2,3841.2,0.0,3841.2,1,1,3/31/2023,3/31/2023,1,3841.2,3841.2,0.0,0.0,3841.2,1.0,0.0,0.0,0,0.0,365.0,1,1.0,892,1,3841.2,1,1,3,113,3841.2,4.301455767,2,1.0,1,4035.7738,275.1689,3841.2,4230.3475,2.1763,1.0882,0.1247,0.5,1,0.5,0.5,1.0,0.068182439,Diamond,4
CUST547,27456.96,137.2848,182.5489,200,65.115,6.52,1480.43,8885.72,44.4286,48.5734,27.73,103168,515.84,452.6844,456.5,1,2000,1.9041,8.6483,0.011,107.46,0.3155,0.9141,4.2684,0.1053,75,30,1/19/2022,9/4/2025,200,27456.96,8885.72,18571.24,0.676376409,366.0928,1375.573333,4.541935823,0.877567463,1324,17.65333333,20.66037736,30,0.4,4,75,27456.96,5,5,4,554,27456.96,411854.4,298,1.226,2,2.0678,9.1356,0.011,114.775,196100.3921,509.3517,452.4754,0.5195,257,0.862416107,0.5195,1.226,4.418028823,Platinum,5
CUST548,8082.11,80.8211,204.7885,100,23.085,0.6,1720.7,4008.07,40.0807,113.0327,9.24,13705,137.05,401.6283,38.0,1,3840,3.5186,14.9049,0.0898,87.44,0.3472,2.2813,10.5901,0.108,99,16,2/15/2022,8/28/2025,100,8082.11,4008.07,4074.04,0.504081236,81.63747475,138.4343434,4.236031376,2.930523896,1290,13.03030303,27.98993029,16,0.161616162,11,99,8082.11,5,5,3,553,8082.11,66677.4075,141,1.2253,2,5.0739,18.7275,0.0898,98.065,26544.1534,145.847,427.2714,0.5495,131,0.929078014,0.5495,1.2253,3.690947792,Platinum,5
CUST549,11023.2,551.16,379.8664,20,375.0,272.75,1539.4,3300.0,165.0,46.169,150.0,11000,550.0,153.8968,500.0,500,1000,0.9484,0.4014,0.5455,1.5394,0.75,0.3,0.0,0.3,20,1,1/12/2022,6/5/2025,20,11023.2,3300.0,7723.2,0.700631396,551.16,550.0,0.42323914,0.279812364,1240,62.0,5.882352941,1,0.05,95,20,11023.2,4,3,3,433,11023.2,2296.5,27,1.129,2,0.9646,0.4099,0.5455,2.005,16814.7062,542.4099,148.0441,0.6452,23,0.851851852,0.6452,1.129,0.424942982,Platinum,5
CUST55,315763.62,380.897,523.8892,829,150.1,0.92,5979.0,212486.83,256.317,350.0064,98.64,612565,738.9204,2467.4123,48.0,1,60000,28.3385,60.7505,0.0009,519.74,4.8571,20.9824,46.04,3.06,386,100,1/5/2022,8/27/2025,829,315763.62,212486.83,103276.79,0.327069946,818.0404663,1586.955959,2.143744376,3.339212586,1330,3.445595855,105.8527423,100,0.259067358,12,386,315763.62,5,5,5,555,315763.62,9375750.563,1221,1.2138,2,30.3539,67.5781,0.0009,581.7845,1080391.574,695.6803,2002.8416,0.5338,1064,0.871416871,0.5338,1.2138,2.226339943,Platinum,5
CUST550,3971237.11,3687.3139,4536.4955,1077,2274.0,14.8,36973.2,2393987.48,2222.8296,2921.2683,1339.4,1905519,1769.2841,3755.9047,250.0,1,30000,44.8224,585.5114,0.14,18054.76,8.94,34.2787,502.4634,4.74,197,102,1/4/2022,9/4/2025,1077,3971237.11,2393987.48,1577249.63,0.397168335,20158.56401,9672.685279,13.06291943,2.122838667,1339,6.796954315,53.66044776,102,0.517766497,4,197,3971237.11,5,5,5,555,3971237.11,156466742.1,1576,1.2194,2,47.4141,499.1753,0.14,18054.76,3665769.298,1815.6361,3898.9769,0.5334,1384,0.878172589,0.5334,1.2194,10.52799273,Gold,3
CUST551,322570.74,266.8079,1571.2173,1209,163.2,3.98,47810.95,170092.68,140.6887,1085.0246,79.02,597442,494.1621,2243.3124,360.0,1,67169,1.2707,24.4309,0.0534,850.0,0.6011,1.0085,24.4377,0.3173,90,164,1/5/2022,2/7/2023,1209,322570.74,170092.68,152478.06,0.472696501,3584.119333,6638.244444,19.22633194,4.539628596,398,4.422222222,82.33082707,164,1.822222222,944,90,322570.74,1,5,5,155,322570.74,30721.02286,1787,1.2207,2,0.9803,17.7402,0.0534,850.0,1101879.705,480.5406,2331.06,0.5273,1552,0.868494684,0.5273,1.2207,18.09670509,Gold,3
CUST552,6706.04,447.0693,526.0511,15,303.51,43.53,1980.0,57406.1,3827.0733,13661.4414,206.0,172,11.4667,22.5828,3.0,1,80,121.3454,78.2659,14.878,220.0,144.4,3667.2265,13704.5417,86.5,14,7,2/4/2022,10/26/2022,15,6706.04,57406.1,-50700.06,-7.560357528,479.0028571,12.28571429,0.644984482,1.969424507,264,18.85714286,19.28301887,7,0.5,1048,14,6706.04,1,3,3,133,6706.04,89.49910391,22,1.2667,2,124.7164,83.4212,14.878,266.4738,204.8685,6.8289,16.4282,0.5,21,0.954545455,0.5,1.2667,0.668887171,Diamond,4
CUST553,871.45,124.4929,61.4329,7,109.79,70.45,255.09,462.49,66.07,37.7885,51.57,9348,1335.4286,2096.0238,160.0,6,4760,24.2928,29.323,0.0148,68.35,9.1492,13.5177,16.8895,4.298,3,6,2/2/2022,6/29/2022,7,871.45,462.49,408.96,0.469286821,290.4833333,3116.0,1.207065468,1.569551378,147,49.0,7.398648649,6,2.0,1167,3,871.45,1,2,2,122,871.45,2.238313356,11,1.2143,2,16.9116,22.3498,0.0148,68.35,24538.6141,1752.7581,2362.8979,0.5,9,0.818181818,0.5,1.2143,1.321566262,Diamond,4
CUST554,338354.13,1859.0886,4741.5684,182,348.245,0.97,34680.0,207381.87,1139.4608,3514.6652,165.56,142317,781.9615,1220.648,400.0,1,12000,207.3713,2284.0143,0.0145,30600.0,1.1636,154.0012,1617.5985,0.4112,58,66,1/5/2022,9/3/2025,182,338354.13,207381.87,130972.26,0.387086335,5833.691897,2453.741379,11.01412925,1.561007799,1337,23.05172414,15.82212257,66,1.137931034,5,58,338354.13,5,4,5,545,338354.13,3270756.59,267,1.2101,2,356.3227,3292.4585,0.0145,38775.4925,280506.9313,829.9022,1278.8858,0.5385,231,0.865168539,0.5385,1.2101,9.240103142,Platinum,5
CUST555,5593.6,61.4681,28.9179,91,60.0,5.51,141.83,3094.22,34.0024,16.0892,33.32,973,10.6923,18.075,2.0,1,60,44.8753,21.7141,5.24,141.83,37.89,24.6611,11.5522,21.0,26,9,1/11/2022,5/17/2023,91,5593.6,3094.22,2499.38,0.446828518,215.1384615,37.42307692,0.483876431,1.690468842,491,18.88461538,19.28861789,9,0.346153846,845,26,5593.6,2,4,3,243,5593.6,171.9073286,130,1.2121,2,50.8166,25.7111,5.24,160.3981,1595.8637,9.6719,17.6037,0.5515,115,0.884615385,0.5515,1.2121,0.505958683,Diamond,4
CUST556,306.38,153.19,0.0,2,153.19,153.19,153.19,188.4,94.2,5.4306,94.2,4,2.0,0.0,2.0,2,2,76.595,0.0,76.595,76.595,76.595,47.1,2.7153,47.1,1,1,1/3/2022,1/17/2022,2,306.38,188.4,117.98,0.385077355,306.38,4.0,0.0,0.0,14,14.0,24.33333333,1,1.0,1330,1,306.38,1,1,1,111,306.38,0.230187829,2,1.0,1,76.595,0.0,76.595,76.595,4.0,2.0,0.0,1.0,2,1.0,1.0,1.0,0.0,Diamond,4
CUST557,1373.4,76.3,41.6087,18,61.515,32.92,187.19,1047.62,58.2011,31.4222,45.745,452,25.1111,26.6235,21.5,1,72,49.8347,25.1115,20.32,104.63,47.2875,36.0461,11.0412,38.03,7,4,7/14/2022,9/27/2023,18,1373.4,1047.62,325.78,0.237206932,196.2,64.57142857,0.50389588,1.060228345,440,62.85714286,5.793650794,4,0.571428571,712,7,1373.4,2,2,2,222,1373.4,13.48359046,29,1.2162,2,54.6049,31.3933,20.32,134.9728,827.2083,22.357,24.9051,0.4865,22,0.75862069,0.4865,1.2162,0.574917269,Diamond,4
CUST558,6080.0,6080.0,0.0,1,6080.0,6080.0,6080.0,3664.0,3664.0,0.0,3664.0,8000,8000.0,0.0,8000.0,8000,8000,0.76,0.0,0.76,0.76,0.76,0.458,0.0,0.458,1,1,1/5/2022,1/5/2022,1,6080.0,3664.0,2416.0,0.397368421,6080.0,8000.0,0.0,0.0,0,0.0,365.0,1,1.0,1342,1,6080.0,1,1,3,113,6080.0,4.52717796,1,1.0,1,0.76,0.0,0.76,0.76,8000.0,8000.0,0.0,1.0,1,1.0,1.0,1.0,0.0,Diamond,4
CUST559,65275.4,183.3579,99.0974,356,147.05,0.82,1100.0,44440.62,124.8332,60.1172,100.0,180278,506.3989,849.5242,250.0,1,7000,86.4347,82.7142,0.44,264.16,115.95,60.1594,55.6657,97.8,165,8,1/6/2022,9/3/2025,356,65275.4,44440.62,20834.78,0.319182724,395.6084848,1092.593939,0.956955945,1.677579078,1336,8.096969697,45.04487659,8,0.048484848,5,165,65275.4,5,5,5,555,65275.4,1795073.5,512,1.2135,2,96.8982,87.7452,0.44,325.8945,311437.8144,478.3991,782.2018,0.5469,461,0.900390625,0.5469,1.2135,0.905540041,Platinum,5
CUST56,1533163.16,183.6343,1239.7863,8349,68.25,0.02,97319.4,1035996.28,124.0863,240.2526,53.93,6408179,767.5385,7546.029,10.0,1,200000,27.276,58.2462,0.004,1715.88,9.9317,19.4787,41.1907,6.5,1277,213,1/4/2022,9/8/2025,8349,1533163.16,1035996.28,497166.88,0.324275258,1200.597619,5018.151135,2.135437747,9.831466435,1343,1.051683634,346.8043155,213,0.166797181,0,1277,1533163.16,5,5,5,555,1533163.16,1957849355.0,12208,1.2209,2,29.0507,60.6615,0.004,1715.88,10668972.36,680.8534,6308.0789,0.5328,10710,0.877293578,0.5328,1.2209,2.088125243,Gold,3
CUST560,2349.18,293.6475,320.9696,8,222.0,9.5,1056.64,1929.68,241.21,301.0807,196.75,13553,1694.125,1764.4112,1750.0,1,5000,93.6608,190.9374,0.0019,528.32,0.0972,84.2754,171.8551,0.08,7,7,5/12/2025,7/16/2025,8,2349.18,1929.68,419.5,0.178572949,335.5971429,1936.142857,2.038605265,1.041488202,65,9.285714286,38.71212121,7,1.0,54,7,2349.18,4,2,2,422,2349.18,298.9865455,11,1.2143,2,110.2208,200.7206,0.0019,560.5186,26354.7564,1882.4826,1795.9514,0.5714,10,0.909090909,0.5714,1.2143,1.821077328,Diamond,4
CUST561,70519.75,2518.5625,105.7198,28,2578.5,2338.75,2578.5,47454.25,1694.7946,76.1074,1676.0,70000,2500.0,0.0,2500.0,2500,2500,1.0074,0.0423,0.9355,1.0314,1.0314,0.6779,0.0304,0.6704,27,1,5/11/2022,8/15/2025,28,70519.75,47454.25,23065.5,0.327078584,2611.842593,2592.592593,0.041989279,0.0,1192,44.14814815,8.260687343,1,0.037037037,24,27,70519.75,4,4,5,445,70519.75,76161.33,38,1.24,2,1.0805,0.116,0.9355,1.4418,123812.3312,2476.2466,169.9879,0.56,35,0.921052632,0.56,1.24,0.107357705,Platinum,5
CUST562,3139.67,78.4918,56.1461,40,68.4,6.09,211.92,1852.24,46.306,32.2301,43.56,2589,64.725,79.8393,36.0,1,288,15.396,10.0708,3.875,43.56,14.5475,9.116,5.2828,9.905,9,7,2/21/2022,8/14/2023,40,3139.67,1852.24,1287.43,0.410052649,348.8522222,287.6666667,0.654117953,1.233515643,539,59.88888889,6.083333333,7,0.777777778,756,9,3139.67,2,3,2,232,3139.67,37.32764861,60,1.2,2,15.9769,10.594,3.875,43.56,5415.0781,72.201,84.0514,0.5333,50,0.833333333,0.5333,1.2,0.663082325,Diamond,4
CUST563,2824.88,128.4036,96.9612,22,105.97,4.14,349.0,2006.4,91.2,81.0438,74.1,749,34.0455,103.4746,1.0,1,400,103.5233,102.5445,0.1954,349.0,71.96,77.4831,84.1561,44.86,12,20,1/19/2022,5/16/2024,22,2824.88,2006.4,818.48,0.289739741,235.4066667,62.41666667,0.990545124,3.039303285,848,70.66666667,5.159010601,20,1.666666667,480,12,2824.88,2,3,2,232,2824.88,70.47517672,29,1.1714,2,114.8373,116.7329,0.1954,497.4131,1263.8224,36.1092,98.7415,0.6286,26,0.896551724,0.6286,1.1714,1.016506832,Platinum,5
CUST564,11490.67,1276.7411,966.9142,9,1843.45,16.02,2188.8,11481.37,1275.7078,968.4014,1843.45,1531,170.1111,192.0309,60.0,2,480,46.172,47.4447,2.4244,127.68,31.7137,46.0037,47.6053,31.7137,2,9,6/14/2022,9/14/2022,9,11490.67,11481.37,9.3,0.000809352,5745.335,765.5,1.027564325,1.128855789,92,46.0,7.849462366,9,4.5,1090,2,11490.67,1,1,4,114,11490.67,21.06447296,10,1.1667,2,35.6924,44.6854,2.4244,127.68,1564.4091,130.3674,178.8544,0.75,10,1.0,0.75,1.1667,1.2519584,Diamond,4
CUST565,6358.55,489.1192,403.7786,13,367.08,67.65,1423.52,3708.51,285.27,238.1292,272.25,8853,681.0,1039.2032,200.0,50,2500,2.9728,2.8057,0.127,7.1176,1.38,1.6908,1.6205,0.69,5,3,4/13/2022,1/12/2023,13,6358.55,3708.51,2650.04,0.416767974,1271.71,1770.6,0.943790366,1.525995888,274,54.8,6.636363636,3,0.6,970,5,6358.55,1,2,3,123,6358.55,32.742276,19,1.24,2,3.3987,3.1037,0.127,9.106,15313.762,612.5505,960.4105,0.52,17,0.894736842,0.52,1.24,0.913202107,Diamond,4
CUST566,5885.39,99.7524,103.8373,59,59.98,5.89,399.0,4139.42,70.1597,87.7124,39.1,3387,57.4068,92.6473,3.0,1,400,59.722,107.3884,0.05,399.0,19.5,47.1911,89.9699,17.32,28,39,1/18/2022,8/21/2025,59,5885.39,4139.42,1745.97,0.296661734,210.1925,120.9642857,1.79813804,1.613873269,1311,46.82142857,7.789634146,39,1.392857143,18,28,5885.39,4,4,3,443,5885.39,8673.206316,87,1.2301,2,68.6067,119.6677,0.05,455.6803,5719.2014,50.6124,84.1857,0.5221,76,0.873563218,0.5221,1.2301,1.744256756,Platinum,5
CUST567,387822.47,162.1331,444.0439,2392,51.17,0.16,10671.5,212601.23,88.8801,228.0962,26.085,184409,77.0941,153.4153,32.0,1,2000,20.2785,226.8839,0.0024,10671.5,1.7748,11.3223,97.094,0.9283,796,589,1/5/2022,9/2/2025,2392,387822.47,212601.23,175221.24,0.451807859,487.2141583,231.669598,11.18839658,1.989974589,1336,1.67839196,217.3074046,589,0.739949749,6,796,387822.47,5,5,5,555,387822.47,44100955.16,3469,1.2239,2,19.6531,173.3756,0.0024,10671.5,357302.3143,79.9334,165.4377,0.5351,3077,0.886999135,0.5351,1.2239,8.821794017,Gold,3
CUST568,79482.78,673.5829,739.3605,118,582.2,3.79,6318.07,46534.84,394.3631,544.7435,296.04,30219,256.0932,758.5548,100.0,1,6000,38.8156,83.0614,0.0329,460.96,3.79,21.9085,48.2831,2.29,65,9,1/3/2022,8/18/2025,118,79482.78,46534.84,32947.94,0.414529285,1222.812,464.9076923,2.139897361,2.962026325,1323,20.35384615,17.91918429,9,0.138461538,21,65,79482.78,4,4,5,445,79482.78,234835.4864,168,1.2186,2,49.9705,108.8892,0.0329,517.6035,52012.9384,241.9206,739.8448,0.5488,154,0.916666667,0.5488,1.2186,2.179069651,Platinum,5
CUST569,216570.82,966.834,1527.151,224,228.355,6.22,6812.91,133923.8,597.8741,952.1562,134.42,133160,594.4643,452.7419,450.0,20,1800,16.1114,29.3989,0.0622,149.155,0.8,9.4989,17.153,0.6343,75,9,1/3/2022,8/11/2025,224,216570.82,133923.8,82647.02,0.3816166,2887.610933,1775.466667,1.824726591,0.761596449,1316,17.54666667,20.78587699,9,0.12,28,75,216570.82,4,5,5,455,216570.82,560096.9483,333,1.2071,2,18.7984,35.2538,0.0622,201.7309,244518.4844,582.1869,439.7868,0.5333,287,0.861861862,0.5333,1.2071,1.875361733,Platinum,5
CUST57,338673.57,265.0028,645.7576,1278,113.9,0.78,7323.82,274650.97,214.9069,483.8975,101.69,73499,57.511,409.8503,4.0,1,11910,32.0552,33.0941,0.0111,299.0,21.9483,25.8329,27.5701,18.29,781,93,1/5/2022,3/7/2025,1278,338673.57,274650.97,64022.6,0.189039257,433.6409347,94.10883483,1.032409718,7.12646798,1157,1.481434059,246.1701209,93,0.119078105,185,781,338673.57,3,5,5,355,338673.57,1422064.829,1871,1.2204,2,34.0296,34.1704,0.0111,316.6527,131303.8499,54.7099,344.0175,0.5325,1639,0.876002138,0.5325,1.2204,1.004137574,Gold,3
CUST570,47465.67,804.5029,437.8551,59,860.0,43.26,1764.23,31628.69,536.0795,234.5757,588.3,20472,346.9831,194.0475,300.0,100,1350,2.6451,1.8513,0.4326,7.0569,2.0139,1.68,0.7997,1.434,50,7,1/11/2022,7/21/2025,59,47465.67,31628.69,15836.98,0.333651247,949.3134,409.44,0.699897924,0.559241934,1287,25.74,14.16925466,7,0.14,49,50,47465.67,4,4,4,444,47465.67,47465.67,80,1.2233,2,3.0579,2.2291,0.4326,9.0917,35105.5312,340.8304,176.3325,0.5728,77,0.9625,0.5728,1.2233,0.728964322,Platinum,5
CUST571,375935.56,89.7007,120.6593,4191,52.8,2.58,2216.12,167423.58,39.9484,59.4799,23.0,1933994,461.4636,559.519,200.0,1,4800,1.3054,9.0877,0.0367,194.635,0.17,0.7387,4.8577,0.046,606,104,1/4/2022,9/4/2025,4191,375935.56,167423.58,208511.98,0.554648196,620.3557096,3191.409241,6.961620959,1.212487832,1339,2.209570957,165.0671642,104,0.171617162,4,606,375935.56,5,5,5,555,375935.56,45563389.87,6046,1.2156,2,1.3603,10.1493,0.0367,276.3914,3545617.7,459.9919,553.5603,0.5437,5355,0.88570956,0.5437,1.2156,7.461074763,Gold,3
CUST572,181.64,90.82,34.4644,2,90.82,66.45,115.19,124.92,62.46,25.6255,62.46,13,6.5,7.7782,6.5,1,12,60.3638,77.536,5.5375,115.19,60.3638,42.1375,54.3659,42.1375,1,2,5/3/2023,5/9/2023,2,181.64,124.92,56.72,0.312266021,181.64,13.0,1.284478446,1.196646154,6,6.0,52.14285714,2,2.0,853,1,181.64,2,1,1,211,181.64,0.212693208,3,1.0,1,42.1993,63.212,5.5375,115.19,23.8737,7.9579,6.052,0.6667,2,0.666666667,0.6667,1.0,1.497939539,Diamond,4
CUST573,191030.84,1646.8176,1655.4732,116,1283.905,84.92,9892.03,124557.59,1073.7723,1007.6296,792.0,469433,4046.8362,7471.7637,36.0,2,57750,39.5753,35.4022,0.031,204.8225,42.4583,26.5353,25.2326,32.395,74,14,1/5/2022,8/13/2025,116,191030.84,124557.59,66473.25,0.347971301,2581.497838,6343.689189,0.894552916,1.846322246,1316,17.78378378,20.50873197,14,0.189189189,26,74,191030.84,4,4,5,445,191030.84,523566.0059,171,1.2262,2,42.3545,40.3226,0.031,235.838,886388.3056,4010.8068,6900.6601,0.5249,148,0.865497076,0.5249,1.2262,0.952026349,Platinum,5
CUST574,6129.86,197.7374,100.2373,31,188.85,118.1,641.2,4917.02,158.6135,80.0242,166.95,2774,89.4839,38.1758,105.0,1,210,149.5152,63.1978,2.12,222.595,153.44,125.2952,61.0196,166.95,30,5,1/13/2022,9/4/2024,31,6129.86,4917.02,1212.84,0.1978577,204.3286667,92.46666667,0.422684784,0.426621996,965,32.16666667,11.33540373,5,0.166666667,369,30,6129.86,3,4,3,343,6129.86,497.0156757,42,1.1923,2,156.6903,66.9865,2.12,246.0158,4380.8048,84.2462,38.3956,0.5962,36,0.857142857,0.5962,1.1923,0.427508914,Platinum,5
CUST575,4364.32,436.432,756.6952,10,208.03,95.24,2584.21,2864.7,286.47,604.2586,93.3,1314,131.4,396.5642,8.0,2,1260,348.429,785.9049,75.19,2584.21,95.2425,243.405,618.5785,37.32,8,3,2/18/2022,5/15/2023,10,4364.32,2864.7,1499.62,0.343609085,545.54,164.25,2.255566844,3.01799239,451,56.375,6.460176991,3,0.375,847,8,4364.32,2,2,3,223,4364.32,41.17283019,18,1.28,2,425.7747,877.2187,75.19,2880.0683,3928.6927,157.1477,421.094,0.4,12,0.666666667,0.4,1.28,2.060288458,Diamond,4
CUST576,886.35,147.725,29.9688,6,138.665,120.61,194.12,473.0,78.8333,15.621,68.75,2004,334.0,515.8814,1.0,1,1000,147.725,29.9688,120.61,194.12,138.665,78.8333,15.621,68.75,6,2,3/29/2022,9/27/2022,6,886.35,473.0,413.35,0.466350764,147.725,334.0,0.202868844,1.54455509,182,30.33333333,11.96721311,2,0.333333333,1077,6,886.35,1,2,2,122,886.35,4.933302412,10,1.2857,2,160.5617,25.4328,120.61,194.12,4858.8214,347.0587,485.3263,0.4286,9,0.9,0.4286,1.2857,0.158398921,Diamond,4
